episode,timestep,reward
1040,104030,-196.7108
1041,104131,-120.127
1042,104232,-359.3514
1043,104333,-229.5113
1044,104434,-213.4615
1045,104535,-218.2974
1046,104636,-240.7127
1047,104737,-259.5637
1048,104838,-264.9936
1049,104939,-247.1531
1050,105040,-271.723
1051,105141,-290.7035
1052,105242,-252.9572
1053,105343,-228.0032
1054,105444,-246.0591
1055,105545,-278.4872
1056,105646,-322.1198
1057,105747,-264.73
1058,105848,-302.3245
1059,105949,-247.6445
1060,106050,-21.9179
1061,106151,-34.9337
1062,106252,-41.0664
1063,106353,-103.9536
1064,106454,-27.7994
1065,106555,-31.5163
1066,106656,-64.6066
1067,106757,-132.1707
1068,106858,-76.7917
1069,106959,-62.7489
1070,107060,-70.3056
1071,107161,-43.8508
1072,107262,-40.4979
1073,107363,-71.2526
1074,107464,-76.5631
1075,107565,-65.5312
1076,107666,-50.3936
1077,107767,-50.3937
1078,107868,-33.5471
1079,107969,-38.2998
1080,108070,-52.0954
1081,108171,-60.6499
1082,108272,-46.1803
1083,108373,-57.5354
1084,108474,-77.1772
1085,108575,-73.2129
1086,108676,-39.6726
1087,108777,-42.7498
1088,108878,-42.5154
1089,108979,-46.0069
1090,109080,-31.5823
1091,109181,-29.9136
1092,109282,-39.6512
1093,109383,-30.5032
1094,109484,-29.5023
1095,109585,-41.4125
1096,109686,-37.8344
1097,109787,-39.0594
1098,109888,-44.3769
1099,109989,-43.6767
1100,110090,-37.2163
1101,110191,-31.2415
1102,110292,-49.4762
1103,110393,-29.4474
1104,110494,-32.3315
1105,110595,-36.3882
1106,110696,-37.1774
1107,110797,-49.6081
1108,110898,-36.591
1109,110999,-37.4403
1110,111100,-45.0602
1112,111201,-45.1289
1113,111302,-32.6557
1114,111403,-32.958
1115,111504,-30.9183
1116,111605,-38.7407
1117,111706,-43.5894
1118,111807,-26.158
1119,111908,-42.068
1120,112009,-43.0349
1121,112110,-30.8427
1122,112211,-46.5015
1123,112312,-36.6207
1124,112413,-31.194
1125,112514,-41.1557
1126,112615,-35.7557
1127,112716,-37.426
1128,112817,-79.5135
1129,112918,-63.9982
1130,113019,-56.4782
1131,113120,-53.0021
1132,113221,-55.0052
1133,113322,-48.4245
1134,113423,-44.2638
1135,113524,-57.3724
1136,113625,-51.2249
1137,113726,-37.2635
1138,113827,-38.8648
1139,113928,-49.0184
1140,114029,-43.839
1141,114130,-38.258
1142,114231,-54.4859
1143,114332,-57.1568
1144,114433,-50.2774
1145,114534,-60.8955
1146,114635,-59.3915
1147,114736,-60.0441
1148,114837,-54.511
1149,114938,-63.2886
1150,115039,-56.6156
1151,115140,-54.8086
1152,115241,-49.9243
1153,115342,-78.0894
1154,115443,-62.2378
1155,115544,-134.2809
1156,115645,-102.9686
1157,115746,-142.6083
1158,115847,-140.5687
1159,115948,-116.8424
1160,116049,-64.8816
1161,116150,-112.0731
1162,116251,-103.563
1163,116352,-81.6292
1164,116453,-108.9845
1165,116554,-100.867
1166,116655,-85.2839
1167,116756,-132.3548
1168,116857,-137.7117
1169,116958,-95.489
1170,117059,-101.211
1171,117160,-91.1719
1172,117261,-104.09
1173,117362,-86.0878
1174,117463,-98.9853
1175,117564,-93.6277
1176,117665,-119.9615
1177,117766,-131.0795
1178,117867,-108.0449
1179,117968,-82.4688
1180,118069,-112.9177
1181,118170,-92.0027
1182,118271,-83.1142
1183,118372,-110.2909
1184,118473,-107.5672
1185,118574,-104.9399
1186,118675,-109.1187
1187,118776,-83.5089
1188,118877,-81.9871
1189,118978,-82.881
1190,119079,-86.7902
1191,119180,-104.3505
1192,119281,-122.1364
1193,119382,-110.6853
1194,119483,-88.8104
1195,119584,-85.4171
1196,119685,-100.9144
1197,119786,-100.1866
1198,119887,-86.2884
1199,119988,-104.9504
1200,120089,-130.7637
1201,120190,-144.6323
1202,120291,-151.4684
1203,120392,-164.3771
1204,120493,-133.7771
1205,120594,-136.9632
1206,120695,-131.9459
1207,120796,-151.9757
1208,120897,-165.8677
1209,120998,-111.243
1210,121099,-149.8043
1211,121200,-153.4325
1213,121301,-135.5978
1214,121402,-121.194
1215,121503,-99.2586
1216,121604,-112.04
1217,121705,-102.0083
1218,121806,-89.0349
1219,121907,-85.1573
1220,122008,-93.0214
1221,122109,-101.0226
1222,122210,-100.7016
1223,122311,-123.9901
1224,122412,-87.6581
1225,122513,-99.9992
1226,122614,-110.874
1227,122715,-128.8315
1228,122816,-137.7057
1229,122917,-113.5027
1230,123018,-114.7019
1231,123119,-129.9115
1232,123220,-81.8836
1233,123321,-92.3131
1234,123422,-90.3093
1235,123523,-88.8353
1236,123624,-94.4253
1237,123725,-86.4403
1238,123826,-143.5772
1239,123927,-134.1773
1240,124028,-143.5591
1241,124129,-159.2383
1242,124230,-129.5609
1243,124331,-125.5531
1244,124432,-160.2057
1245,124533,-148.2302
1246,124634,-134.5322
1247,124735,-137.9589
1248,124836,-134.0488
1249,124937,-131.8546
1250,125038,-124.1166
1251,125139,-135.3331
1252,125240,-157.2776
1253,125341,-130.38
1254,125442,-135.4406
1255,125543,-135.3213
1256,125644,-135.4436
1257,125745,-132.0448
1258,125846,-154.4802
1259,125947,-147.4103
1260,126048,-129.5914
1261,126149,-123.5687
1262,126250,-136.9892
1263,126351,-142.0814
1264,126452,-158.0066
1265,126553,-148.0639
1266,126654,-148.2343
1267,126755,-127.1114
1268,126856,-129.5981
